"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"341","facebook_s",146.587848337857,3979.75091962407,0.419416418910562,66.3291819937345,0.415012472828404,3979.75091962407,0.419416418910562,66.3291819937345,0.415012472828404,TRUE,0.5498043677,0.957314831100018,0.936351342985873,0.828263465691309,0.0479252189959487,0.0700457534011575,0.112107499293801,0.0700457534011575,0.0402353831332607,0,1.99459474333428,0.0004155699805,3869.02962553477,1e-04,"1_877_1",1,877,1,877,3,104450,1740.83333333333,1935.72042903978,194.88709570645,66.778574918865,0.630927212322561,0.659377924579729,0.0383601196278784,0.0381019714660035,26.2453611066359,2,FALSE,27.4102676338186,0.708594900758709,21.0787409550335,33.7642753023521,0.00400872984147858
"342","googlesearch_s",94.0496993981663,2055.86351523992,0.216662532591928,34.2643919206653,0.214387537936171,2055.86351523992,0.216662532591928,34.2643919206653,0.214387537936171,TRUE,0.5498043677,0.957314831100018,0.936351342985873,0.828263465691309,0.0479252189959487,0.0700457534011575,0.112107499293801,0.0700457534011575,0.0402353831332607,0,1.99459474333428,0.0004155699805,3869.02962553477,1e-04,"1_877_1",1,877,1,877,3,61100,1018.33333333333,1078.50472008835,60.1713867550164,34.4109881965803,0.369072787677439,0.340622075420271,0.0337914777707826,0.033647520707691,29.7198717458973,2,FALSE,29.1361049641688,0.703795903420564,22.8331670858817,35.4327879648694,0.00118186147831515
"343","(Intercept)",1.18340608228158,71.0043649368947,0.00751367142193846,1.18340608228158,0.0074571173153325,71.0043649368947,0.00751367142193846,1.18340608228158,0.0074571173153325,TRUE,0.55102186988,0.916337902109062,0.844436809424528,0.623375697236635,0.0670949725109042,0.109506679302973,0.166018883281176,0.109506679302973,0.00481386820282509,0,6.81638811806315,0.001661948548,3869.02962553477,1e-04,"1_880_1",1,880,1,880,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"344","trend",-0.308391039638556,1573.59679559236,0.166517780747767,26.2266132598727,0.165264430182463,1573.59679559236,0.166517780747767,26.2266132598727,0.165264430182463,TRUE,0.55102186988,0.916337902109062,0.844436809424528,0.623375697236635,0.0670949725109042,0.109506679302973,0.166018883281176,0.109506679302973,0.00481386820282509,0,6.81638811806315,0.001661948548,3869.02962553477,1e-04,"1_880_1",1,880,1,880,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"345","season",0.122050544217833,1789.26898818906,0.189340180348987,29.8211498031511,0.187915049525062,1789.26898818906,0.189340180348987,29.8211498031511,0.187915049525062,TRUE,0.55102186988,0.916337902109062,0.844436809424528,0.623375697236635,0.0670949725109042,0.109506679302973,0.166018883281176,0.109506679302973,0.00481386820282509,0,6.81638811806315,0.001661948548,3869.02962553477,1e-04,"1_880_1",1,880,1,880,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"346","holiday",0.489767044741316,3.77200637489506,0.000399153158085526,1.25733545829835,0.00792297602457922,3.77200637489506,0.000399153158085526,1.25733545829835,0.00792297602457922,TRUE,0.55102186988,0.916337902109062,0.844436809424528,0.623375697236635,0.0670949725109042,0.109506679302973,0.166018883281176,0.109506679302973,0.00481386820282509,0,6.81638811806315,0.001661948548,3869.02962553477,1e-04,"1_880_1",1,880,1,880,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"347","facebook_s",130.5758865517,3813.84010474856,0.403579997206652,63.5640017458094,0.400542320296877,3813.84010474856,0.403579997206652,63.5640017458094,0.400542320296877,TRUE,0.55102186988,0.916337902109062,0.844436809424528,0.623375697236635,0.0670949725109042,0.109506679302973,0.166018883281176,0.109506679302973,0.00481386820282509,0,6.81638811806315,0.001661948548,3869.02962553477,1e-04,"1_880_1",1,880,1,880,2,104450,1740.83333333333,2005.9383621782,265.105028844862,63.9983596540164,0.630927212322561,0.634331131172517,0.0367630596384967,0.0365135481546057,27.3870946686912,2,FALSE,27.4102676338186,0.708594900758709,21.0787409550335,33.7642753023521,0.0207932707571
"348","googlesearch_s",97.2433332756797,2198.5403655256,0.232649217116571,36.6423394254267,0.230898106655687,2198.5403655256,0.232649217116571,36.6423394254267,0.230898106655687,TRUE,0.55102186988,0.916337902109062,0.844436809424528,0.623375697236635,0.0670949725109042,0.109506679302973,0.166018883281176,0.109506679302973,0.00481386820282509,0,6.81638811806315,0.001661948548,3869.02962553477,1e-04,"1_880_1",1,880,1,880,2,61100,1018.33333333333,1076.12247289533,57.7891395619996,36.8263580273282,0.369072787677439,0.365668868827483,0.0361633630382929,0.0359826573735778,27.7911658835488,2,FALSE,29.1361049641688,0.703795903420564,22.8331670858817,35.4327879648694,0.000987062422981908
"349","(Intercept)",7.24871464075329,434.922878445198,0.0459299435622235,7.24871464075329,0.045815412434039,434.922878445198,0.0459299435622235,7.24871464075329,0.045815412434039,TRUE,0.55740232532,0.949870404877256,0.896573445118567,0.732666609153233,0.0519365027854594,0.0892900812065981,0.139871721933799,0.0892900812065981,0.0290054229379852,0,6.70057353190683,0.001632011799,3869.02962553477,1e-04,"1_882_1",1,882,1,882,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"350","trend",-0.333069757340577,1699.52247469362,0.179477730912802,28.325374578227,0.179030184379731,1699.52247469362,0.179477730912802,28.325374578227,0.179030184379731,TRUE,0.55740232532,0.949870404877256,0.896573445118567,0.732666609153233,0.0519365027854594,0.0892900812065981,0.139871721933799,0.0892900812065981,0.0290054229379852,0,6.70057353190683,0.001632011799,3869.02962553477,1e-04,"1_882_1",1,882,1,882,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"351","season",0.129083876990181,1892.37810821653,0.199844211505936,31.5396351369422,0.199345879018897,1892.37810821653,0.199844211505936,31.5396351369422,0.199345879018897,TRUE,0.55740232532,0.949870404877256,0.896573445118567,0.732666609153233,0.0519365027854594,0.0892900812065981,0.139871721933799,0.0892900812065981,0.0290054229379852,0,6.70057353190683,0.001632011799,3869.02962553477,1e-04,"1_882_1",1,882,1,882,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"352","holiday",0.161767703543939,1.24587559651377,0.000131570443104752,0.415291865504589,0.00262484716829975,1.24587559651377,0.000131570443104752,0.415291865504589,0.00262484716829975,TRUE,0.55740232532,0.949870404877256,0.896573445118567,0.732666609153233,0.0519365027854594,0.0892900812065981,0.139871721933799,0.0892900812065981,0.0290054229379852,0,6.70057353190683,0.001632011799,3869.02962553477,1e-04,"1_882_1",1,882,1,882,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"353","facebook_s",126.29886611753,3544.59797332095,0.374326559797008,59.0766328886825,0.37339313728703,3544.59797332095,0.374326559797008,59.0766328886825,0.37339313728703,TRUE,0.55740232532,0.949870404877256,0.896573445118567,0.732666609153233,0.0519365027854594,0.0892900812065981,0.139871721933799,0.0892900812065981,0.0290054229379852,0,6.70057353190683,0.001632011799,3869.02962553477,1e-04,"1_882_1",1,882,1,882,6,104450,1740.83333333333,1842.62504543289,101.791712099558,59.4977342270141,0.630927212322561,0.651437143573194,0.0341777314851206,0.0339358350724839,29.4673756477213,9,FALSE,29.7776347748793,2.10980436539023,14.1403189405197,45.3228078329321,0.00147225381907641
"354","googlesearch_s",85.5256755830279,1896.59924469228,0.200289983778925,31.609987411538,0.199790539712003,1896.59924469228,0.200289983778925,31.609987411538,0.199790539712003,TRUE,0.55740232532,0.949870404877256,0.896573445118567,0.732666609153233,0.0519365027854594,0.0892900812065981,0.139871721933799,0.0892900812065981,0.0290054229379852,0,6.70057353190683,0.001632011799,3869.02962553477,1e-04,"1_882_1",1,882,1,882,6,61100,1018.33333333333,1058.02552882197,39.6921954886388,31.7324853105164,0.369072787677439,0.348562856426806,0.0311611967042714,0.0310409041684497,32.2155564339653,9,FALSE,34.299422224427,1.49932512755382,23.2179959507883,45.3777231288171,0.000174652274536641
"355","(Intercept)",10.6540591536393,639.24354921836,0.0675276024909258,10.6540591536393,0.0666086403884885,639.24354921836,0.0675276024909258,10.6540591536393,0.0666086403884885,TRUE,0.54970710155,0.930504544936587,0.892206416654236,0.740468212813184,0.0611510340858511,0.0911556607101749,0.137815668677272,0.0911556607101749,0.00644140312265385,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_884_1",1,884,1,884,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,NA,NA,NA,NA,NA
"356","trend",-0.289041958609398,1474.8661322734,0.155800045271112,24.5811022045566,0.153679810998299,1474.8661322734,0.155800045271112,24.5811022045566,0.153679810998299,TRUE,0.54970710155,0.930504544936587,0.892206416654236,0.740468212813184,0.0611510340858511,0.0911556607101749,0.137815668677272,0.0911556607101749,0.00644140312265385,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_884_1",1,884,1,884,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,NA,NA,NA,NA,NA
"357","season",0.122953245586813,1802.50264950096,0.190410497772208,30.0417108250159,0.187819260635033,1802.50264950096,0.190410497772208,30.0417108250159,0.187819260635033,TRUE,0.54970710155,0.930504544936587,0.892206416654236,0.740468212813184,0.0611510340858511,0.0911556607101749,0.137815668677272,0.0911556607101749,0.00644140312265385,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_884_1",1,884,1,884,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,NA,NA,NA,NA,NA
"358","holiday",0.892515148857024,6.87382474449104,0.000726128414601682,2.29127491483035,0.0143249351850056,6.87382474449104,0.000726128414601682,2.29127491483035,0.0143249351850056,TRUE,0.54970710155,0.930504544936587,0.892206416654236,0.740468212813184,0.0611510340858511,0.0911556607101749,0.137815668677272,0.0911556607101749,0.00644140312265385,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_884_1",1,884,1,884,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,NA,NA,NA,NA,NA
"359","facebook_s",153.097878524186,3471.93088535576,0.366763448749618,57.8655147559294,0.361772279249629,3471.93088535576,0.366763448749618,57.8655147559294,0.361772279249629,TRUE,0.54970710155,0.930504544936587,0.892206416654236,0.740468212813184,0.0611510340858511,0.0911556607101749,0.137815668677272,0.0911556607101749,0.00644140312265385,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_884_1",1,884,1,884,3,104450,1740.83333333333,2010.49014465372,269.656811320385,58.0685312843413,0.630927212322561,0.626372452494177,0.0333567436769792,0.0332401233638656,30.0841242089694,10,TRUE,30.6679036744266,0.602401653727479,26.6566840205279,34.7146101923761,0.0103736001749736
"360","googlesearch_s",83.6637446604784,2070.98670549733,0.218772277301534,34.5164450916222,0.215795073543544,2070.98670549733,0.218772277301534,34.5164450916222,0.215795073543544,TRUE,0.54970710155,0.930504544936587,0.892206416654236,0.740468212813184,0.0611510340858511,0.0911556607101749,0.137815668677272,0.0911556607101749,0.00644140312265385,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_884_1",1,884,1,884,3,61100,1018.33333333333,1130.62136997028,112.288036636952,34.7651523797357,0.369072787677439,0.373627547505824,0.0341392658393477,0.0338950360965193,29.5028451113728,10,TRUE,31.4263211011797,0.488572930654636,28.1644891760799,34.6998042443874,0.00416670409063333
"361","(Intercept)",13.2438299419833,794.629796518995,0.0837576306120595,13.2438299419833,0.083311800044131,794.629796518995,0.0837576306120595,13.2438299419833,0.083311800044131,TRUE,0.55191675656,0.969893665908879,0.942323602502577,0.83761524857463,0.040248948812816,0.0666785660759943,0.109012409850047,0.0666785660759943,0.0135768129045163,0,3.67264458652228,0.0008493267173,3869.02962553477,1e-04,"1_892_1",1,892,1,892,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"362","trend",-0.328293569008349,1675.15148562873,0.1765686612397,27.9191914271456,0.175628810076963,1675.15148562873,0.1765686612397,27.9191914271456,0.175628810076963,TRUE,0.55191675656,0.969893665908879,0.942323602502577,0.83761524857463,0.040248948812816,0.0666785660759943,0.109012409850047,0.0666785660759943,0.0135768129045163,0,3.67264458652228,0.0008493267173,3869.02962553477,1e-04,"1_892_1",1,892,1,892,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"363","season",0.13144681933387,1927.01899805063,0.203116653979244,32.1169833008439,0.202035491432768,1927.01899805063,0.203116653979244,32.1169833008439,0.202035491432768,TRUE,0.55191675656,0.969893665908879,0.942323602502577,0.83761524857463,0.040248948812816,0.0666785660759943,0.109012409850047,0.0666785660759943,0.0135768129045163,0,3.67264458652228,0.0008493267173,3869.02962553477,1e-04,"1_892_1",1,892,1,892,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"364","holiday",0.346950347608789,2.67208448792963,0.00028164997900236,0.890694829309878,0.00560301588323579,2.67208448792963,0.00028164997900236,0.890694829309878,0.00560301588323579,TRUE,0.55191675656,0.969893665908879,0.942323602502577,0.83761524857463,0.040248948812816,0.0666785660759943,0.109012409850047,0.0666785660759943,0.0135768129045163,0,3.67264458652228,0.0008493267173,3869.02962553477,1e-04,"1_892_1",1,892,1,892,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
"365","facebook_s",145.020163035223,3258.86297850825,0.343499127222428,54.3143829751376,0.341670727710008,3258.86297850825,0.343499127222428,54.3143829751376,0.341670727710008,TRUE,0.55191675656,0.969893665908879,0.942323602502577,0.83761524857463,0.040248948812816,0.0666785660759943,0.109012409850047,0.0666785660759943,0.0135768129045163,0,3.67264458652228,0.0008493267173,3869.02962553477,1e-04,"1_892_1",1,892,1,892,2,104450,1740.83333333333,1812.45272555352,71.6193922201886,54.4848583618234,0.630927212322561,0.640527468794246,0.0312981474553318,0.031200219995292,32.0510560550821,8,FALSE,30.4041737545007,1.32038775815776,21.5303304549254,39.1922791026637,0.000215141414527909
"366","googlesearch_s",71.7813999593119,1828.91722964249,0.192776276967566,30.4819538273748,0.191750154852894,1828.91722964249,0.192776276967566,30.4819538273748,0.191750154852894,TRUE,0.55191675656,0.969893665908879,0.942323602502577,0.83761524857463,0.040248948812816,0.0666785660759943,0.109012409850047,0.0666785660759943,0.0135768129045163,0,3.67264458652228,0.0008493267173,3869.02962553477,1e-04,"1_892_1",1,892,1,892,2,61100,1018.33333333333,1105.11243278674,86.779099453408,30.7264139423493,0.369072787677439,0.359472531205754,0.0301732379139273,0.0299331788812191,33.4077447626997,8,FALSE,33.4809018093278,1.6414035180411,22.4807672142776,44.4367301249811,0.00127205646452579
"367","(Intercept)",85.2787813976081,5116.72688385649,0.581690981179012,85.2787813976081,0.581690981179012,5116.72688385649,0.581690981179012,85.2787813976081,0.581690981179012,TRUE,0.53894195603,0.378872938480614,-2.20050303601596,-6.87121729455041,0.184755522010582,0.502168620878268,0.731957568032049,0.502168620878268,0.00430488396548635,0,117.139594783901,0.03017923861,3869.02962553477,1e-04,"1_896_1",1,896,1,896,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"368","trend",-0.166066528607437,847.371433288356,0.0963327399802632,14.1228572214726,0.0963327399802632,847.371433288356,0.0963327399802632,14.1228572214726,0.0963327399802632,TRUE,0.53894195603,0.378872938480614,-2.20050303601596,-6.87121729455041,0.184755522010582,0.502168620878268,0.731957568032049,0.502168620878268,0.00430488396548635,0,117.139594783901,0.03017923861,3869.02962553477,1e-04,"1_896_1",1,896,1,896,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"369","season",0.0624761910994457,915.905061716866,0.104123930416891,15.2650843619478,0.104123930416891,915.905061716866,0.104123930416891,15.2650843619478,0.104123930416891,TRUE,0.53894195603,0.378872938480614,-2.20050303601596,-6.87121729455041,0.184755522010582,0.502168620878268,0.731957568032049,0.502168620878268,0.00430488396548635,0,117.139594783901,0.03017923861,3869.02962553477,1e-04,"1_896_1",1,896,1,896,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"370","holiday",0,0,0,0,0,0,0,0,0,TRUE,0.53894195603,0.378872938480614,-2.20050303601596,-6.87121729455041,0.184755522010582,0.502168620878268,0.731957568032049,0.502168620878268,0.00430488396548635,0,117.139594783901,0.03017923861,3869.02962553477,1e-04,"1_896_1",1,896,1,896,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"371","facebook_s",47.9662472653375,1214.87528814909,0.138112120192147,20.2479214691515,0.138112120192147,1214.87528814909,0.138112120192147,20.2479214691515,0.138112120192147,TRUE,0.53894195603,0.378872938480614,-2.20050303601596,-6.87121729455041,0.184755522010582,0.502168620878268,0.731957568032049,0.502168620878268,0.00430488396548635,0,117.139594783901,0.03017923861,3869.02962553477,1e-04,"1_896_1",1,896,1,896,5,104450,1740.83333333333,1848.21747843114,107.384145097805,20.3391641070935,0.630927212322561,0.633971224966778,0.0116835791902883,0.0116311659947256,85.9759030567933,3,FALSE,38.2648901862668,6.94305082288337,0,93.2752201754429,0.0196213737319548
"372","googlesearch_s",28.5395107337636,701.418764806947,0.0797402282316867,11.6903127467824,0.0797402282316867,701.418764806947,0.0797402282316867,11.6903127467824,0.0797402282316867,TRUE,0.53894195603,0.378872938480614,-2.20050303601596,-6.87121729455041,0.184755522010582,0.502168620878268,0.731957568032049,0.502168620878268,0.00430488396548635,0,117.139594783901,0.03017923861,3869.02962553477,1e-04,"1_896_1",1,896,1,896,5,61100,1018.33333333333,1161.15192722436,142.818593891023,11.7718655655293,0.369072787677439,0.366028775033222,0.0115599334522383,0.0114798488511775,87.1091608403387,3,FALSE,38.2174667920756,6.94707754868085,0,93.2516413397242,0.00655948918074864
"373","(Intercept)",77.1679279608595,4630.07567765157,0.521929836118377,77.1679279608595,0.521929836118377,4630.07567765157,0.521929836118377,77.1679279608595,0.521929836118377,TRUE,0.53708878634,0.462478250488163,-1.66276710454325,-5.51652709453326,0.171872036434771,0.458043833941692,0.665998202867177,0.458043833941692,0.000306947675808653,0,90.4639375421976,0.0232838856,3869.02962553477,1e-04,"1_901_1",1,901,1,901,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"374","trend",-0.19273333257853,983.441525748835,0.110859413560696,16.3906920958139,0.110859413560696,983.441525748835,0.110859413560696,16.3906920958139,0.110859413560696,TRUE,0.53708878634,0.462478250488163,-1.66276710454325,-5.51652709453326,0.171872036434771,0.458043833941692,0.665998202867177,0.458043833941692,0.000306947675808653,0,90.4639375421976,0.0232838856,3869.02962553477,1e-04,"1_901_1",1,901,1,901,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"375","season",0.0725452642632176,1063.51833511275,0.119886150680767,17.7253055852125,0.119886150680767,1063.51833511275,0.119886150680767,17.7253055852125,0.119886150680767,TRUE,0.53708878634,0.462478250488163,-1.66276710454325,-5.51652709453326,0.171872036434771,0.458043833941692,0.665998202867177,0.458043833941692,0.000306947675808653,0,90.4639375421976,0.0232838856,3869.02962553477,1e-04,"1_901_1",1,901,1,901,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
